pickup_zone,dropoff_zone,avg_distance_km,avg_duration_hr
Astoria,Elmhurst/Maspeth,3.0947865455538333,0.14159722222222224
Astoria,Financial District South,9.729833125390622,0.3877777777777778
Astoria,Forest Hills,7.522861357009138,0.255
Astoria,Garment District,5.441737559932144,0.455
Astoria,Gramercy,5.461948233649862,0.38569444444444445
Astoria,Greenpoint,3.413533589148937,0.25069444444444444
Astoria,Hamilton Heights,7.6758002159264205,0.3972222222222222
Astoria,Hunts Point,7.65274213551608,0.23583333333333334
Astoria,JFK Airport,17.656298935383244,0.441
Astoria,Jackson Heights,3.058802474343129,0.1767063492063492
Astoria,Kips Bay,4.962640089904235,0.38902777777777775
Astoria,LaGuardia Airport,4.595277848570523,0.1688888888888889
Astoria,Lenox Hill East,2.5120565037570093,0.26879629629629626
Astoria,Lenox Hill West,3.221424826843202,0.2162777777777778
Astoria,Lincoln Square East,4.132436580317865,0.48000000000000004
Astoria,Long Island City/Hunters Point,2.4738315746446773,0.14383838383838385
Astoria,Long Island City/Queens Plaza,1.3504466289938888,0.08455555555555555
Astoria,Lower East Side,7.1215144079284745,0.2534722222222222
Astoria,Manhattan Valley,5.5697168116951445,0.48236111111111113
Astoria,Midtown Center,4.530753213244032,0.44569444444444445
Astoria,Midtown East,4.126406754311696,0.30813888888888885
Astoria,Midtown North,3.9530232504215648,0.298
Astoria,Midtown South,5.595460600445342,0.5924305555555556
Astoria,Mott Haven/Port Morris,6.1144897272755365,0.22444444444444445
Astoria,Murray Hill,4.3797778418505455,0.3863333333333333
Astoria,Old Astoria,1.1461765267701494,0.09166666666666667
Astoria,Penn Station/Madison Sq West,5.654238830999449,0.5898148148148148
Astoria,Queensbridge/Ravenswood,1.2955096124218757,0.10502057613168725
Astoria,Rego Park,5.9779001301079715,0.26166666666666666
Astoria,Richmond Hill,10.584804197407358,0.2875
Astoria,Ridgewood,6.255150926646532,0.4477777777777777
Astoria,Roosevelt Island,2.5103643009943957,0.19749999999999998
Astoria,SoHo,6.901239518391729,0.45916666666666667
Astoria,Steinway,1.820233279576373,0.11850198412698412
Astoria,Sunnyside,2.273260116508088,0.17223958333333333
Astoria,Sutton Place/Turtle Bay North,3.0789832939230357,0.20972222222222223
Astoria,Times Sq/Theatre District,5.2903543752825035,0.3031111111111111
Astoria,Two Bridges/Seward Park,8.296199208241303,0.4153703703703704
Astoria,UN/Turtle Bay South,3.893949056676029,0.2783101851851852
Astoria,Union Sq,5.672478666831519,0.6112962962962963
Astoria,Upper East Side North,3.2947953667963845,0.23805555555555555
Astoria,Upper East Side South,3.429103267024617,0.305
Astoria,Washington Heights South,8.495466238222715,0.3313888888888889
Astoria,West Chelsea/Hudson Yards,7.738674393093673,0.6141666666666666
Astoria,West Concourse,8.390164867821662,0.305
Astoria,Whitestone,10.048520299643155,0.23055555555555557
Astoria,Williamsburg (North Side),5.391969411465974,0.4211111111111111
Astoria,Williamsburg (South Side),6.346398986527944,0.3173611111111111
Astoria,Woodside,2.0966784591100973,0.14484126984126983
Astoria,Yorkville East,2.657591835446847,0.7468518518518518
Astoria,Yorkville West,3.6089597802198874,0.2902777777777778
Astoria Park,Clinton West,6.330938080843364,0.3283333333333333
Astoria Park,Kips Bay,6.2497384566898795,0.5980555555555556
Baisley Park,Baisley Park,0.002569900903204016,0.030000000000000002
Baisley Park,Briarwood/Jamaica Hills,4.302050992196039,0.09722222222222222
Baisley Park,Central Park,17.818042529782304,0.8563888888888889
Baisley Park,Clinton East,18.619119898265225,1.1445370370370371
Baisley Park,East Chelsea,18.00610060225075,0.8616666666666667
Baisley Park,Flushing Meadows-Corona Park,10.631686141114052,0.40472222222222226
Baisley Park,Garment District,18.243240242086152,0.5236111111111111
Baisley Park,Greenwich Village North,18.01123624949359,0.7447222222222222
Baisley Park,Inwood,23.12429109181683,0.7704166666666665
Baisley Park,Jamaica,2.0766021273287865,0.17722222222222223
Baisley Park,Kensington,14.784069587056825,0.7494444444444445
Baisley Park,LaGuardia Airport,12.22513869570536,0.3894444444444444
Baisley Park,Little Italy/NoLiTa,16.773946074752043,1.1286111111111112
Baisley Park,Long Island City/Hunters Point,15.290553813357672,0.5113888888888889
Baisley Park,Meatpacking/West Village West,19.136385821472704,0.8647222222222222
Baisley Park,Midtown Center,17.091373506912905,0.8794444444444445
Baisley Park,Midtown East,16.328114157673777,1.0258333333333334
Baisley Park,Murray Hill,16.525265091441867,0.9119444444444444
Baisley Park,South Jamaica,0.41984087205040954,0.04013888888888889
Baisley Park,Sutton Place/Turtle Bay North,17.39976267739417,0.7451388888888888
Baisley Park,Times Sq/Theatre District,17.479539333685732,1.0656944444444443
Baisley Park,TriBeCa/Civic Center,18.480735020736997,0.4602777777777778
Baisley Park,UN/Turtle Bay South,16.527945705448673,0.9404166666666667
Baisley Park,Upper West Side South,19.08290130179912,1.2308333333333332
Baisley Park,West Chelsea/Hudson Yards,19.481890466146965,1.1763888888888887
Bath Beach,Bay Ridge,2.5255682551511542,0.16333333333333336
Bath Beach,Bensonhurst East,2.4047526833109343,0.10194444444444443
Battery Park,Battery Park,0.2378999841017367,0.0077777777777777776
Battery Park,Battery Park City,0.9826918090669352,0.0913888888888889
Battery Park,Brooklyn Heights,2.068388700880663,0.21166666666666664
Battery Park,Carroll Gardens,2.8288436752136863,0.3488888888888889
Battery Park,Central Park,9.406830878364925,0.5627777777777777
Battery Park,Chinatown,1.5849729210801515,0.2548148148148148
Battery Park,Clinton East,6.4934257291299105,0.44972222222222225
Battery Park,Cobble Hill,2.8309095679185585,0.4505555555555556
Battery Park,Downtown Brooklyn/MetroTech,2.4992971863708826,0.33249999999999996
Battery Park,East Chelsea,5.391432495740612,0.40138888888888885
Battery Park,East Tremont,18.91188230049597,0.9419444444444445
Battery Park,East Village,3.557693277168477,0.2544444444444445
Battery Park,Financial District North,0.7179654472764402,0.10394444444444444
Battery Park,Financial District South,0.4537105241694586,0.05731481481481482
Battery Park,Flatbush/Ditmas Park,7.619117947013072,0.2261111111111111
Battery Park,Flushing,16.791266640328907,0.56
Battery Park,Garment District,6.068748408914234,0.4276851851851852
Battery Park,Gramercy,4.295400797107588,0.39416666666666667
Battery Park,Greenwich Village North,3.5855233271199007,0.30722222222222223
Battery Park,Greenwich Village South,3.166481213219757,0.20861111111111114
Battery Park,Kips Bay,4.771903327574644,0.2525
Battery Park,Lenox Hill East,8.202590110056633,0.5031944444444444
Battery Park,Little Italy/NoLiTa,2.4287706037538968,0.30324074074074076
Battery Park,Midtown North,7.3661504278204655,0.4263888888888889
Battery Park,Murray Hill,5.189154987948859,0.43041666666666667
Battery Park,Red Hook,3.5952894496496155,0.14777777777777779
Battery Park,Seaport,0.999308339734501,0.1523611111111111
Battery Park,SoHo,2.4171459079263293,0.18444444444444444
Battery Park,Times Sq/Theatre District,6.3895758042219155,0.5752777777777778
Battery Park,TriBeCa/Civic Center,1.8581975927244494,0.12277777777777776
Battery Park,UN/Turtle Bay South,6.241121942172395,0.19777777777777777
Battery Park,Union Sq,4.781000752128158,0.39916666666666667
Battery Park,West Chelsea/Hudson Yards,5.2740733744045425,0.2625
Battery Park,Williamsburg (South Side),4.448378927099722,0.39499999999999996
Battery Park,World Trade Center,0.7634135284695764,0.215
Battery Park City,Alphabet City,3.4903010575018834,0.2931111111111111
Battery Park City,Battery Park,1.0216744020708488,0.10524193548387098
Battery Park City,Battery Park City,0.6235668685860879,0.10303174603174603
Battery Park City,Bay Ridge,8.707464156246077,0.21
Battery Park City,Bensonhurst East,12.697897998256934,0.3266666666666667
Battery Park City,Boerum Hill,4.202860528269538,0.36916666666666664
Battery Park City,Borough Park,9.60352453563633,0.3384259259259259
Battery Park City,Brooklyn Heights,2.922499739016264,0.2459259259259259
Battery Park City,Bushwick North,7.864176378554645,0.6625
Battery Park City,Bushwick South,7.686502111965509,0.4286111111111111
Battery Park City,Carroll Gardens,4.029692970495824,0.21805555555555556
Battery Park City,Central Harlem North,13.074347341448338,0.7705555555555555
Battery Park City,Central Park,7.685474295114722,0.4953086419753087
Battery Park City,Chinatown,1.507233522992064,0.19269841269841267
Battery Park City,Clinton East,5.7776033311694714,0.3690461215932914
Battery Park City,Clinton West,6.034031106184108,0.3299465811965812
Battery Park City,Corona,13.183531862908321,0.7380555555555556
Battery Park City,Crown Heights North,6.414626875503474,0.4075
Battery Park City,DUMBO/Vinegar Hill,2.3253983448294178,0.18170634920634923
Battery Park City,Downtown Brooklyn/MetroTech,2.9577889368381842,0.2341666666666667
Battery Park City,East Chelsea,3.9741047808212397,0.23669037940379403
Battery Park City,East Elmhurst,13.733134914827653,0.5444444444444444
Battery Park City,East Harlem South,10.077280579701595,0.45533333333333337
Battery Park City,East Village,2.8464775104872864,0.2995436507936508
Battery Park City,Financial District North,1.1231771649688365,0.14932568438003221
Battery Park City,Financial District South,1.0489804170485717,0.3777251461988304
Battery Park City,Flatiron,3.55807524952389,0.6938834422657953
Battery Park City,Fort Greene,3.910317079245197,0.31381944444444443
Battery Park City,Garment District,5.14108871193337,0.40657210401891253
Battery Park City,Gramercy,3.798447151810697,0.3192911877394636
Battery Park City,Gravesend,14.057909690108438,0.36777777777777776
Battery Park City,Greenwich Village North,2.8817051013111836,0.2623232323232323
Battery Park City,Greenwich Village South,2.305184144504937,0.22813685636856368
Battery Park City,Hamilton Heights,13.624403664500848,0.35666666666666663
Battery Park City,Heartland Village/Todt Hill,13.708733273891076,0.3875
Battery Park City,Hudson Sq,1.5961066934251236,0.1295151515151515
Battery Park City,JFK Airport,20.899585181872695,0.7032555555555555
Battery Park City,Kensington,7.905991931014825,0.21333333333333335
Battery Park City,Kips Bay,4.762114961977713,0.29272569444444446
Battery Park City,LaGuardia Airport,14.081442200520122,0.5337345679012345
Battery Park City,Lenox Hill East,7.715187841592984,0.3968425925925926
Battery Park City,Lenox Hill West,7.459451405315031,0.42847222222222225
Battery Park City,Lincoln Square East,6.986182072498975,0.45881944444444445
Battery Park City,Lincoln Square West,7.392157320860438,0.3870486111111111
Battery Park City,Little Italy/NoLiTa,1.7888426285422208,1.0610632183908046
Battery Park City,Long Island City/Hunters Point,6.652801501618853,0.43
Battery Park City,Lower East Side,2.3275153240191107,0.265
Battery Park City,Manhattanville,13.154807616817523,0.4266666666666667
Battery Park City,Meatpacking/West Village West,2.283810573358092,0.12432980599647266
Battery Park City,Midtown Center,5.9306943996341825,0.4233872901678657
Battery Park City,Midtown East,6.027216329430105,0.36118686868686867
Battery Park City,Midtown North,6.603294961569053,0.4309633569739953
Battery Park City,Midtown South,4.731903179918478,0.36968333333333336
Battery Park City,Morningside Heights,10.864354429305315,0.46069444444444446
Battery Park City,Mott Haven/Port Morris,14.506859519995622,0.3761111111111111
Battery Park City,Murray Hill,5.173541493418004,0.3556752873563218
Battery Park City,Newark Airport,14.001290092055331,0.553
Battery Park City,Park Slope,5.1146330472528785,0.3622222222222222
Battery Park City,Penn Station/Madison Sq West,4.483562044294556,0.3006280193236715
Battery Park City,Red Hook,3.9358191754259457,0.13055555555555556
Battery Park City,Roosevelt Island,8.57409213967061,0.3744444444444444
Battery Park City,Seaport,1.0929423069869537,0.17293981481481482
Battery Park City,SoHo,1.7537661644273812,0.19997354497354497
Battery Park City,Steinway,12.391736001389804,0.5372222222222223
Battery Park City,Stuy Town/Peter Cooper Village,4.138087263001609,0.24953703703703703
Battery Park City,Sunset Park West,6.277900919980849,0.25175925925925924
Battery Park City,Sutton Place/Turtle Bay North,6.373361017366396,0.3503070175438597
Battery Park City,Times Sq/Theatre District,5.785376426070857,0.3991473429951691
Battery Park City,TriBeCa/Civic Center,1.011234685841952,0.1767765662859121
Battery Park City,Two Bridges/Seward Park,2.5965442618205112,0.26561111111111113
Battery Park City,UN/Turtle Bay South,5.681280189525254,0.3029613095238095
Battery Park City,Union Sq,3.804357915170271,0.3244347545219638
Battery Park City,Upper East Side North,8.959567583774085,0.48014957264957264
Battery Park City,Upper East Side South,7.300152298824738,0.4671455938697318
Battery Park City,Upper West Side North,9.453026357864092,0.4860555555555555
Battery Park City,Upper West Side South,8.41661102464428,0.445
Battery Park City,Washington Heights North,17.908755714161487,0.5487500000000001
Battery Park City,Washington Heights South,15.794691817894831,0.48236111111111113
Battery Park City,West Chelsea/Hudson Yards,4.166521230980123,0.515441400304414
Battery Park City,West Concourse,14.891538509006148,0.9816666666666667
Battery Park City,West Village,2.4393141878941162,0.6013888888888888
Battery Park City,Williamsburg (North Side),5.095459373121208,0.40379629629629626
Battery Park City,Williamsburg (South Side),4.936419299838819,0.35736111111111113
Battery Park City,Windsor Terrace,5.994719731961558,0.1575
Battery Park City,World Trade Center,0.6962816839000819,0.12088888888888888
Battery Park City,Yorkville East,9.380675426238113,0.39516666666666667
Battery Park City,Yorkville West,9.193857779494866,0.3525694444444445
Bay Ridge,Bay Ridge,0.8469036353531221,0.07633333333333334
Bay Ridge,JFK Airport,20.273491648000544,0.5869444444444445
Bay Ridge,Sheepshead Bay,8.742093007331217,0.30083333333333334
Bay Ridge,TriBeCa/Civic Center,9.275233563283596,0.5497222222222222
Bayside,Seaport,21.374110379810222,0.6622222222222223
Bedford,Bedford,1.0325951278113716,0.06662037037037037
Bedford,Brooklyn Navy Yard,1.2052830757177284,0.12805555555555556
Bedford,Brownsville,3.8377802397297414,0.225
Bedford,Bushwick North,3.357336733797729,0.2577083333333333
Bedford,Bushwick South,1.4501078623573345,0.09833333333333333
Bedford,Clinton East,10.006948677390852,0.4519444444444444
Bedford,Clinton Hill,1.1054835344649143,0.07083333333333333
Bedford,Crown Heights North,1.4876250734936203,0.09861111111111112
Bedford,Crown Heights South,2.881700491344712,0.13722222222222222
Bedford,East New York/Pennsylvania Avenue,5.060770883282135,0.33694444444444444
Bedford,East Village,4.385440776360782,0.15888888888888889
Bedford,East Williamsburg,1.7345932776461719,0.21652777777777776
Bedford,Financial District North,4.537655465113312,0.33888888888888885
Bedford,Fort Greene,2.128493249582604,0.12771604938271605
Bedford,Greenpoint,2.483222435238205,0.14694444444444443
Bedford,Howard Beach,9.66726788310332,0.33277777777777773
Bedford,JFK Airport,15.727418714003774,0.5347222222222222
Bedford,LaGuardia Airport,11.540152564699046,0.4558333333333333
Bedford,Lenox Hill East,7.285287402087488,0.6661111111111111
Bedford,Little Italy/NoLiTa,5.86802830194077,0.35027777777777774
Bedford,Ocean Hill,3.9168461238657986,0.19972222222222222
Bedford,Red Hook,4.917830932439708,0.17222222222222222
Bedford,Ridgewood,4.505959033784072,0.3047222222222222
Bedford,South Williamsburg,1.0682688512694447,0.07490740740740741
Bedford,Steinway,11.091387197665778,0.4356944444444445
Bedford,Stuyvesant Heights,1.2761173757034172,0.09627777777777777
Bedford,Two Bridges/Seward Park,4.374171712729564,0.2252777777777778
Bedford,West Chelsea/Hudson Yards,9.113929186678938,0.3963888888888889
Bedford,Williamsburg (North Side),2.0047046451682964,0.11888888888888889
Bedford,Williamsburg (South Side),1.6501289250761904,0.08333333333333333
Bedford,Woodhaven,8.367036161727357,0.42694444444444446
Bedford,World Trade Center,6.318720722701942,0.5216666666666667
Bedford Park,East Tremont,1.770049808920791,0.15416666666666667
Bedford Park,Kingsbridge Heights,0.6238427427513974,0.09444444444444446
Bellerose,Hillcrest/Pomonok,7.690354225457031,0.16
Bellerose,Mott Haven/Port Morris,19.939315693378926,0.5413888888888889
Belmont,Belmont,0.0021034214693688305,0.0011111111111111111
Belmont,Mount Hope,1.406252316430801,0.18138888888888888
Bensonhurst East,Bensonhurst East,0.0004241749828731711,0.0013888888888888887
Bensonhurst West,Financial District North,9.51748901069752,0.43166666666666664
Bensonhurst West,Gravesend,2.0980708445566476,0.12527777777777777
Bloomingdale,Battery Park City,10.658523755847698,0.5544907407407408
Bloomingdale,Bloomingdale,0.3858146909037873,0.0816388888888889
Bloomingdale,Boerum Hill,12.267185922150702,0.44
Bloomingdale,Brooklyn Heights,12.225468848660526,0.6030555555555555
Bloomingdale,Central Harlem,1.0792265370570935,0.12694444444444444
Bloomingdale,Central Harlem North,2.2484617603425794,0.19842592592592592
Bloomingdale,Central Park,2.2630273395410767,0.19004830917874396
Bloomingdale,Clinton East,5.259054989442589,0.32537037037037037
Bloomingdale,Clinton West,4.527197148837861,0.31416666666666665
Bloomingdale,Corona,11.126224401892598,0.5130555555555556
Bloomingdale,Crown Heights North,13.727151841520442,0.6819444444444444
Bloomingdale,East Chelsea,6.391017651849253,0.3644444444444444
Bloomingdale,East Elmhurst,8.294095475456498,0.2994444444444444
Bloomingdale,East Harlem North,2.1070263710537738,0.18391666666666667
Bloomingdale,East Harlem South,1.7433871819110245,0.16917929292929293
Bloomingdale,East Village,8.404835200800072,0.4486111111111111
Bloomingdale,East Williamsburg,9.816171240789993,0.5280555555555556
Bloomingdale,Financial District North,11.369386435913773,0.6207407407407407
Bloomingdale,Flatiron,6.890016843544427,0.3118518518518519
Bloomingdale,Garment District,5.645488126169998,0.39527777777777784
Bloomingdale,Gramercy,7.199372513847654,0.6183333333333333
Bloomingdale,Greenwich Village North,7.753717990243455,0.3944444444444445
Bloomingdale,Hamilton Heights,2.9884023311343397,0.1778472222222222
Bloomingdale,Hunts Point,6.47800451843191,0.2622222222222222
Bloomingdale,Inwood,7.76834676104095,0.3097222222222222
Bloomingdale,JFK Airport,22.9924285779493,0.6738888888888889
Bloomingdale,Jackson Heights,7.325128770779379,0.35444444444444445
Bloomingdale,Kips Bay,6.988575292499408,0.3345138888888889
Bloomingdale,LaGuardia Airport,8.552881669921709,0.46097222222222217
Bloomingdale,Lenox Hill East,4.0952436666065655,0.44289682539682534
Bloomingdale,Lenox Hill West,4.028046310207802,0.3250617283950617
Bloomingdale,Lincoln Square East,3.441725289415749,0.2140839243498818
Bloomingdale,Lincoln Square West,3.2142804685544992,0.19092592592592592
Bloomingdale,Manhattan Valley,0.6833424068626833,0.06957465277777779
Bloomingdale,Manhattanville,2.3162154699212567,0.13654320987654323
Bloomingdale,Meatpacking/West Village West,8.165118959685197,0.33472222222222225
Bloomingdale,Melrose South,4.154530956589432,0.2902777777777778
Bloomingdale,Midtown Center,4.898973682440755,0.4232037037037037
Bloomingdale,Midtown East,5.0265367256902875,0.41887345679012344
Bloomingdale,Midtown North,4.300217554498123,0.30941358024691357
Bloomingdale,Midtown South,5.994301650684758,0.5329166666666667
Bloomingdale,Morningside Heights,0.9099254260188155,0.06849014336917564
Bloomingdale,Morrisania/Melrose,5.101317815765272,0.2915277777777778
Bloomingdale,Mount Hope,7.617835775281781,0.4791666666666667
Bloomingdale,Murray Hill,5.942146388044595,0.3716666666666667
Bloomingdale,Penn Station/Madison Sq West,6.326021188695314,0.4422916666666667
Bloomingdale,Riverdale/North Riverdale/Fieldston,12.914599099161784,0.36277777777777775
Bloomingdale,Sutton Place/Turtle Bay North,4.736223743461941,0.46814814814814815
Bloomingdale,Times Sq/Theatre District,4.921926980266211,0.3617222222222222
Bloomingdale,TriBeCa/Civic Center,9.40089786167025,0.41750000000000004
Bloomingdale,UN/Turtle Bay South,5.090562194993642,0.4966666666666667
Bloomingdale,Union Sq,6.919977816579524,0.5868518518518518
Bloomingdale,Upper East Side North,2.3352229475592274,0.9028267973856209
Bloomingdale,Upper East Side South,3.8040321208724164,0.29590277777777774
Bloomingdale,Upper West Side North,1.3583744904410742,0.09772018970189701
Bloomingdale,Upper West Side South,2.278800900209784,0.15050469483568074
Bloomingdale,Washington Heights North,6.468450950437526,0.3016666666666667
Bloomingdale,Washington Heights South,4.861608854287446,0.2994444444444444
Bloomingdale,West Chelsea/Hudson Yards,6.5154425479744384,0.36674242424242426
Bloomingdale,West Farms/Bronx River,8.087023698039568,0.3725
Bloomingdale,West Village,8.231647560441617,0.34490740740740744
Bloomingdale,Williamsburg (North Side),9.636218704607243,0.43555555555555553
Bloomingdale,World Trade Center,11.30410886718865,0.6866666666666668
Bloomingdale,Yorkville East,3.6423745136195804,0.4182222222222222
Bloomingdale,Yorkville West,2.615252323467998,0.24538888888888888
Boerum Hill,Alphabet City,4.205576974900034,0.2901388888888889
Boerum Hill,Battery Park City,3.455659621048839,0.325
Boerum Hill,Bay Ridge,7.221278289679194,0.21916666666666668
Boerum Hill,Bedford,3.28965630359867,0.2178968253968254
Boerum Hill,Bensonhurst East,10.561067442256975,0.42583333333333334
Boerum Hill,Boerum Hill,0.2397340760269248,0.04002222222222222
Boerum Hill,Brooklyn Heights,0.9568553213893476,0.11836419753086419
Boerum Hill,Brooklyn Navy Yard,1.7493852684218925,0.22805555555555557
Boerum Hill,Bushwick North,6.063914863838075,0.29222222222222227
Boerum Hill,Canarsie,9.244042816295469,0.47555555555555556
Boerum Hill,Carroll Gardens,1.1297720202934505,0.11432539682539682
Boerum Hill,Chinatown,2.9935563613765988,0.166
Boerum Hill,Clinton Hill,2.3730946787445,0.14166666666666666
Boerum Hill,Clinton West,8.584137880874444,0.6627777777777778
Boerum Hill,Cobble Hill,1.35887364429808,0.1087962962962963
Boerum Hill,Crown Heights North,3.1820806444790066,0.17285714285714285
Boerum Hill,Crown Heights South,3.82226989668716,0.215
Boerum Hill,DUMBO/Vinegar Hill,1.9200637757258383,0.09000000000000001
Boerum Hill,Downtown Brooklyn/MetroTech,1.00119224992989,0.11995370370370372
Boerum Hill,East Chelsea,6.639444422254367,0.4475
Boerum Hill,East Flatbush/Farragut,5.93776240060297,0.25722222222222224
